# The following table is formatted as tab separated values. 
#GeneName	GeneId	TranscriptId	BioType	variants_impact_HIGH	variants_impact_LOW	variants_impact_MODERATE	variants_impact_MODIFIER	variants_effect_conservative_inframe_deletion	variants_effect_conservative_inframe_insertion	variants_effect_disruptive_inframe_deletion	variants_effect_disruptive_inframe_insertion	variants_effect_downstream_gene_variant	variants_effect_frameshift_variant	variants_effect_initiator_codon_variant	variants_effect_missense_variant	variants_effect_splice_region_variant	variants_effect_start_lost	variants_effect_stop_gained	variants_effect_stop_lost	variants_effect_stop_retained_variant	variants_effect_synonymous_variant	variants_effect_upstream_gene_variant
NLJBGOEE_05135	GENE_NLJBGOEE_05135	TRANSCRIPT_NLJBGOEE_05135	protein_coding	0	18	14	167	1	0	0	0	80	0	0	13	0	0	0	0	0	18	87
NLJBGOEE_05136	GENE_NLJBGOEE_05136	TRANSCRIPT_NLJBGOEE_05136	protein_coding	0	0	0	193	0	0	0	0	91	0	0	0	0	0	0	0	0	0	102
NLJBGOEE_05137	GENE_NLJBGOEE_05137	TRANSCRIPT_NLJBGOEE_05137	protein_coding	0	0	0	185	0	0	0	0	91	0	0	0	0	0	0	0	0	0	94
NLJBGOEE_05138	GENE_NLJBGOEE_05138	TRANSCRIPT_NLJBGOEE_05138	protein_coding	0	23	8	203	0	0	0	0	73	0	0	8	0	0	0	0	0	23	130
NLJBGOEE_05139	GENE_NLJBGOEE_05139	TRANSCRIPT_NLJBGOEE_05139	protein_coding	0	31	29	189	0	0	0	0	67	0	0	29	0	0	0	0	0	31	122
NLJBGOEE_05140	GENE_NLJBGOEE_05140	TRANSCRIPT_NLJBGOEE_05140	protein_coding	0	0	0	222	0	0	0	0	91	0	0	0	0	0	0	0	0	0	131
NLJBGOEE_05141	GENE_NLJBGOEE_05141	TRANSCRIPT_NLJBGOEE_05141	protein_coding	0	48	16	189	0	0	0	0	91	0	0	16	0	0	0	0	0	48	98
NLJBGOEE_05142	GENE_NLJBGOEE_05142	TRANSCRIPT_NLJBGOEE_05142	protein_coding	0	9	3	209	0	0	0	0	135	0	0	3	0	0	0	0	0	9	74
NLJBGOEE_05143	GENE_NLJBGOEE_05143	TRANSCRIPT_NLJBGOEE_05143	protein_coding	0	11	7	194	0	0	0	0	137	0	0	7	0	0	0	0	0	11	57
NLJBGOEE_05144	GENE_NLJBGOEE_05144	TRANSCRIPT_NLJBGOEE_05144	protein_coding	0	8	3	170	0	0	0	0	125	0	0	3	0	0	0	0	0	8	45
NLJBGOEE_05145	GENE_NLJBGOEE_05145	TRANSCRIPT_NLJBGOEE_05145	protein_coding	0	17	5	157	0	0	0	0	131	0	0	5	0	0	0	0	0	17	26
NLJBGOEE_05146	GENE_NLJBGOEE_05146	TRANSCRIPT_NLJBGOEE_05146	protein_coding	0	0	0	160	0	0	0	0	133	0	0	0	0	0	0	0	0	0	27
NLJBGOEE_05147	GENE_NLJBGOEE_05147	TRANSCRIPT_NLJBGOEE_05147	protein_coding	0	5	4	144	1	1	0	0	117	0	0	2	0	0	0	0	0	5	27
NLJBGOEE_05148	GENE_NLJBGOEE_05148	TRANSCRIPT_NLJBGOEE_05148	protein_coding	0	5	1	138	0	0	0	0	96	0	0	1	0	0	0	0	0	5	42
NLJBGOEE_05149	GENE_NLJBGOEE_05149	TRANSCRIPT_NLJBGOEE_05149	protein_coding	0	1	2	136	0	0	0	0	74	0	0	2	0	0	0	0	0	1	62
NLJBGOEE_05150	GENE_NLJBGOEE_05150	TRANSCRIPT_NLJBGOEE_05150	protein_coding	0	0	0	102	0	0	0	0	38	0	0	0	0	0	0	0	0	0	64
NLJBGOEE_05151	GENE_NLJBGOEE_05151	TRANSCRIPT_NLJBGOEE_05151	protein_coding	0	7	1	91	0	0	0	0	27	0	0	1	0	0	0	0	0	7	64
NLJBGOEE_05152	GENE_NLJBGOEE_05152	TRANSCRIPT_NLJBGOEE_05152	protein_coding	0	4	1	88	0	0	0	0	27	0	0	1	0	0	0	0	0	4	61
NLJBGOEE_05153	GENE_NLJBGOEE_05153	TRANSCRIPT_NLJBGOEE_05153	protein_coding	0	2	0	90	0	0	0	0	27	0	0	0	0	0	0	0	0	2	63
NLJBGOEE_05154	GENE_NLJBGOEE_05154	TRANSCRIPT_NLJBGOEE_05154	protein_coding	0	2	2	87	0	0	0	0	25	0	0	2	0	0	0	0	0	2	62
NLJBGOEE_05155	GENE_NLJBGOEE_05155	TRANSCRIPT_NLJBGOEE_05155	protein_coding	0	4	6	93	0	0	0	0	28	0	0	6	0	0	0	0	0	4	65
NLJBGOEE_05156	GENE_NLJBGOEE_05156	TRANSCRIPT_NLJBGOEE_05156	protein_coding	0	14	1	89	0	0	0	0	37	0	0	1	0	0	0	0	0	14	52
NLJBGOEE_05157	GENE_NLJBGOEE_05157	TRANSCRIPT_NLJBGOEE_05157	protein_coding	0	6	5	87	0	0	0	0	46	0	0	5	0	0	0	0	0	6	41
NLJBGOEE_05158	GENE_NLJBGOEE_05158	TRANSCRIPT_NLJBGOEE_05158	protein_coding	0	0	1	95	0	0	0	0	55	0	0	1	0	0	0	0	0	0	40
NLJBGOEE_05159	GENE_NLJBGOEE_05159	TRANSCRIPT_NLJBGOEE_05159	protein_coding	0	14	3	79	0	0	0	0	56	0	0	3	0	0	0	0	0	14	23
NLJBGOEE_05160	GENE_NLJBGOEE_05160	TRANSCRIPT_NLJBGOEE_05160	protein_coding	0	0	0	88	0	0	0	0	65	0	0	0	0	0	0	0	0	0	23
NLJBGOEE_05161	GENE_NLJBGOEE_05161	TRANSCRIPT_NLJBGOEE_05161	protein_coding	0	0	0	87	0	0	0	0	64	0	0	0	0	0	0	0	0	0	23
NLJBGOEE_05162	GENE_NLJBGOEE_05162	TRANSCRIPT_NLJBGOEE_05162	protein_coding	0	5	4	75	0	0	0	0	61	0	0	4	0	0	0	0	0	5	14
NLJBGOEE_05163	GENE_NLJBGOEE_05163	TRANSCRIPT_NLJBGOEE_05163	protein_coding	0	11	3	63	0	0	0	0	63	0	0	3	0	0	0	0	0	11	0
NLJBGOEE_05164	GENE_NLJBGOEE_05164	TRANSCRIPT_NLJBGOEE_05164	protein_coding	0	0	0	54	0	0	0	0	54	0	0	0	0	0	0	0	0	0	0
NLJBGOEE_05166	GENE_NLJBGOEE_05166	TRANSCRIPT_NLJBGOEE_05166	protein_coding	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
NLJBGOEE_05167	GENE_NLJBGOEE_05167	TRANSCRIPT_NLJBGOEE_05167	protein_coding	0	0	0	2	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0
NLJBGOEE_05168	GENE_NLJBGOEE_05168	TRANSCRIPT_NLJBGOEE_05168	protein_coding	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2
NLJBGOEE_05169	GENE_NLJBGOEE_05169	TRANSCRIPT_NLJBGOEE_05169	protein_coding	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3
NLJBGOEE_05170	GENE_NLJBGOEE_05170	TRANSCRIPT_NLJBGOEE_05170	protein_coding	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3
NLJBGOEE_05171	GENE_NLJBGOEE_05171	TRANSCRIPT_NLJBGOEE_05171	protein_coding	0	0	0	4	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0
NLJBGOEE_05172	GENE_NLJBGOEE_05172	TRANSCRIPT_NLJBGOEE_05172	protein_coding	0	0	0	4	0	0	0	0	3	0	0	0	0	0	0	0	0	0	1
NLJBGOEE_05173	GENE_NLJBGOEE_05173	TRANSCRIPT_NLJBGOEE_05173	protein_coding	0	0	2	3	0	0	0	0	1	0	0	2	0	0	0	0	0	0	2
NLJBGOEE_05174	GENE_NLJBGOEE_05174	TRANSCRIPT_NLJBGOEE_05174	protein_coding	0	1	1	3	0	0	0	0	2	0	0	1	0	0	0	0	0	1	1
NLJBGOEE_05175	GENE_NLJBGOEE_05175	TRANSCRIPT_NLJBGOEE_05175	protein_coding	0	0	0	5	0	0	0	0	4	0	0	0	0	0	0	0	0	0	1
NLJBGOEE_05176	GENE_NLJBGOEE_05176	TRANSCRIPT_NLJBGOEE_05176	protein_coding	0	1	0	3	0	0	0	0	3	0	0	0	0	0	0	0	0	1	0
NLJBGOEE_05177	GENE_NLJBGOEE_05177	TRANSCRIPT_NLJBGOEE_05177	protein_coding	0	0	0	2	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0
NLJBGOEE_05178	GENE_NLJBGOEE_05178	TRANSCRIPT_NLJBGOEE_05178	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
NLJBGOEE_05179	GENE_NLJBGOEE_05179	TRANSCRIPT_NLJBGOEE_05179	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
NLJBGOEE_05180	GENE_NLJBGOEE_05180	TRANSCRIPT_NLJBGOEE_05180	protein_coding	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
NLJBGOEE_05181	GENE_NLJBGOEE_05181	TRANSCRIPT_NLJBGOEE_05181	protein_coding	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
NLJBGOEE_05201	GENE_NLJBGOEE_05201	TRANSCRIPT_NLJBGOEE_05201	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
NLJBGOEE_05202	GENE_NLJBGOEE_05202	TRANSCRIPT_NLJBGOEE_05202	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
NLJBGOEE_05203	GENE_NLJBGOEE_05203	TRANSCRIPT_NLJBGOEE_05203	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
NLJBGOEE_05204	GENE_NLJBGOEE_05204	TRANSCRIPT_NLJBGOEE_05204	protein_coding	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2
NLJBGOEE_05205	GENE_NLJBGOEE_05205	TRANSCRIPT_NLJBGOEE_05205	protein_coding	0	0	1	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	1
NLJBGOEE_05206	GENE_NLJBGOEE_05206	TRANSCRIPT_NLJBGOEE_05206	protein_coding	0	0	0	2	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1
NLJBGOEE_05207	GENE_NLJBGOEE_05207	TRANSCRIPT_NLJBGOEE_05207	protein_coding	0	0	0	2	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1
NLJBGOEE_05208	GENE_NLJBGOEE_05208	TRANSCRIPT_NLJBGOEE_05208	protein_coding	0	0	1	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	1
NLJBGOEE_05209	GENE_NLJBGOEE_05209	TRANSCRIPT_NLJBGOEE_05209	protein_coding	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2
NLJBGOEE_05210	GENE_NLJBGOEE_05210	TRANSCRIPT_NLJBGOEE_05210	protein_coding	0	0	0	2	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1
NLJBGOEE_05211	GENE_NLJBGOEE_05211	TRANSCRIPT_NLJBGOEE_05211	protein_coding	0	0	0	2	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0
NLJBGOEE_05212	GENE_NLJBGOEE_05212	TRANSCRIPT_NLJBGOEE_05212	protein_coding	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2
NLJBGOEE_05213	GENE_NLJBGOEE_05213	TRANSCRIPT_NLJBGOEE_05213	protein_coding	0	0	1	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	1
NLJBGOEE_05214	GENE_NLJBGOEE_05214	TRANSCRIPT_NLJBGOEE_05214	protein_coding	0	0	1	1	0	0	0	0	1	0	0	1	0	0	0	0	0	0	0
NLJBGOEE_05215	GENE_NLJBGOEE_05215	TRANSCRIPT_NLJBGOEE_05215	protein_coding	0	0	0	2	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0
NLJBGOEE_05216	GENE_NLJBGOEE_05216	TRANSCRIPT_NLJBGOEE_05216	protein_coding	0	0	0	2	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0
NLJBGOEE_05217	GENE_NLJBGOEE_05217	TRANSCRIPT_NLJBGOEE_05217	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
NLJBGOEE_05218	GENE_NLJBGOEE_05218	TRANSCRIPT_NLJBGOEE_05218	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
NLJBGOEE_05219	GENE_NLJBGOEE_05219	TRANSCRIPT_NLJBGOEE_05219	protein_coding	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
NLJBGOEE_05225	GENE_NLJBGOEE_05225	TRANSCRIPT_NLJBGOEE_05225	protein_coding	0	0	0	2	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0
NLJBGOEE_05226	GENE_NLJBGOEE_05226	TRANSCRIPT_NLJBGOEE_05226	protein_coding	0	0	0	2	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0
NLJBGOEE_05227	GENE_NLJBGOEE_05227	TRANSCRIPT_NLJBGOEE_05227	protein_coding	0	0	0	2	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0
NLJBGOEE_05228	GENE_NLJBGOEE_05228	TRANSCRIPT_NLJBGOEE_05228	protein_coding	0	0	0	2	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0
NLJBGOEE_05229	GENE_NLJBGOEE_05229	TRANSCRIPT_NLJBGOEE_05229	protein_coding	0	0	2	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0
NLJBGOEE_05230	GENE_NLJBGOEE_05230	TRANSCRIPT_NLJBGOEE_05230	protein_coding	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2
NLJBGOEE_05231	GENE_NLJBGOEE_05231	TRANSCRIPT_NLJBGOEE_05231	protein_coding	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2
NLJBGOEE_05232	GENE_NLJBGOEE_05232	TRANSCRIPT_NLJBGOEE_05232	protein_coding	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2
NLJBGOEE_05233	GENE_NLJBGOEE_05233	TRANSCRIPT_NLJBGOEE_05233	protein_coding	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2
NLJBGOEE_05234	GENE_NLJBGOEE_05234	TRANSCRIPT_NLJBGOEE_05234	protein_coding	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2
NLJBGOEE_05238	GENE_NLJBGOEE_05238	TRANSCRIPT_NLJBGOEE_05238	protein_coding	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
NLJBGOEE_05239	GENE_NLJBGOEE_05239	TRANSCRIPT_NLJBGOEE_05239	protein_coding	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
NLJBGOEE_05240	GENE_NLJBGOEE_05240	TRANSCRIPT_NLJBGOEE_05240	protein_coding	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
NLJBGOEE_05241	GENE_NLJBGOEE_05241	TRANSCRIPT_NLJBGOEE_05241	protein_coding	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
NLJBGOEE_05242	GENE_NLJBGOEE_05242	TRANSCRIPT_NLJBGOEE_05242	protein_coding	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
NLJBGOEE_05243	GENE_NLJBGOEE_05243	TRANSCRIPT_NLJBGOEE_05243	protein_coding	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0
NLJBGOEE_05249	GENE_NLJBGOEE_05249	TRANSCRIPT_NLJBGOEE_05249	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
NLJBGOEE_05250	GENE_NLJBGOEE_05250	TRANSCRIPT_NLJBGOEE_05250	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
NLJBGOEE_05251	GENE_NLJBGOEE_05251	TRANSCRIPT_NLJBGOEE_05251	protein_coding	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
NLJBGOEE_05252	GENE_NLJBGOEE_05252	TRANSCRIPT_NLJBGOEE_05252	protein_coding	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
NLJBGOEE_05253	GENE_NLJBGOEE_05253	TRANSCRIPT_NLJBGOEE_05253	protein_coding	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
NLJBGOEE_05254	GENE_NLJBGOEE_05254	TRANSCRIPT_NLJBGOEE_05254	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
NLJBGOEE_05255	GENE_NLJBGOEE_05255	TRANSCRIPT_NLJBGOEE_05255	protein_coding	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0
NLJBGOEE_05256	GENE_NLJBGOEE_05256	TRANSCRIPT_NLJBGOEE_05256	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
NLJBGOEE_05257	GENE_NLJBGOEE_05257	TRANSCRIPT_NLJBGOEE_05257	protein_coding	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
NLJBGOEE_05258	GENE_NLJBGOEE_05258	TRANSCRIPT_NLJBGOEE_05258	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
NLJBGOEE_05259	GENE_NLJBGOEE_05259	TRANSCRIPT_NLJBGOEE_05259	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
NLJBGOEE_05260	GENE_NLJBGOEE_05260	TRANSCRIPT_NLJBGOEE_05260	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
NLJBGOEE_05266	GENE_NLJBGOEE_05266	TRANSCRIPT_NLJBGOEE_05266	protein_coding	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
NLJBGOEE_05267	GENE_NLJBGOEE_05267	TRANSCRIPT_NLJBGOEE_05267	protein_coding	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
NLJBGOEE_05268	GENE_NLJBGOEE_05268	TRANSCRIPT_NLJBGOEE_05268	protein_coding	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
NLJBGOEE_05269	GENE_NLJBGOEE_05269	TRANSCRIPT_NLJBGOEE_05269	protein_coding	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
NLJBGOEE_05270	GENE_NLJBGOEE_05270	TRANSCRIPT_NLJBGOEE_05270	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
NLJBGOEE_05271	GENE_NLJBGOEE_05271	TRANSCRIPT_NLJBGOEE_05271	protein_coding	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0
NLJBGOEE_05272	GENE_NLJBGOEE_05272	TRANSCRIPT_NLJBGOEE_05272	protein_coding	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
NLJBGOEE_05273	GENE_NLJBGOEE_05273	TRANSCRIPT_NLJBGOEE_05273	protein_coding	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
NLJBGOEE_05274	GENE_NLJBGOEE_05274	TRANSCRIPT_NLJBGOEE_05274	protein_coding	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
NLJBGOEE_05275	GENE_NLJBGOEE_05275	TRANSCRIPT_NLJBGOEE_05275	protein_coding	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
NLJBGOEE_05276	GENE_NLJBGOEE_05276	TRANSCRIPT_NLJBGOEE_05276	protein_coding	0	0	0	2	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1
NLJBGOEE_05277	GENE_NLJBGOEE_05277	TRANSCRIPT_NLJBGOEE_05277	protein_coding	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
NLJBGOEE_05278	GENE_NLJBGOEE_05278	TRANSCRIPT_NLJBGOEE_05278	protein_coding	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
NLJBGOEE_05279	GENE_NLJBGOEE_05279	TRANSCRIPT_NLJBGOEE_05279	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
NLJBGOEE_05280	GENE_NLJBGOEE_05280	TRANSCRIPT_NLJBGOEE_05280	protein_coding	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0
NLJBGOEE_05281	GENE_NLJBGOEE_05281	TRANSCRIPT_NLJBGOEE_05281	protein_coding	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
NLJBGOEE_05282	GENE_NLJBGOEE_05282	TRANSCRIPT_NLJBGOEE_05282	protein_coding	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
NLJBGOEE_05283	GENE_NLJBGOEE_05283	TRANSCRIPT_NLJBGOEE_05283	protein_coding	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
NLJBGOEE_05284	GENE_NLJBGOEE_05284	TRANSCRIPT_NLJBGOEE_05284	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
NLJBGOEE_05285	GENE_NLJBGOEE_05285	TRANSCRIPT_NLJBGOEE_05285	protein_coding	0	0	0	2	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1
NLJBGOEE_05286	GENE_NLJBGOEE_05286	TRANSCRIPT_NLJBGOEE_05286	protein_coding	0	0	0	2	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1
NLJBGOEE_05287	GENE_NLJBGOEE_05287	TRANSCRIPT_NLJBGOEE_05287	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
NLJBGOEE_05288	GENE_NLJBGOEE_05288	TRANSCRIPT_NLJBGOEE_05288	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
NLJBGOEE_05289	GENE_NLJBGOEE_05289	TRANSCRIPT_NLJBGOEE_05289	protein_coding	0	0	1	2	0	0	0	0	2	0	0	1	0	0	0	0	0	0	0
NLJBGOEE_05290	GENE_NLJBGOEE_05290	TRANSCRIPT_NLJBGOEE_05290	protein_coding	0	0	0	3	0	0	0	0	2	0	0	0	0	0	0	0	0	0	1
NLJBGOEE_05291	GENE_NLJBGOEE_05291	TRANSCRIPT_NLJBGOEE_05291	protein_coding	0	0	0	3	0	0	0	0	2	0	0	0	0	0	0	0	0	0	1
NLJBGOEE_05292	GENE_NLJBGOEE_05292	TRANSCRIPT_NLJBGOEE_05292	protein_coding	0	0	0	3	0	0	0	0	2	0	0	0	0	0	0	0	0	0	1
NLJBGOEE_05293	GENE_NLJBGOEE_05293	TRANSCRIPT_NLJBGOEE_05293	protein_coding	0	0	1	2	0	0	0	0	1	0	0	1	0	0	0	0	0	0	1
NLJBGOEE_05294	GENE_NLJBGOEE_05294	TRANSCRIPT_NLJBGOEE_05294	protein_coding	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2
NLJBGOEE_05295	GENE_NLJBGOEE_05295	TRANSCRIPT_NLJBGOEE_05295	protein_coding	0	0	0	2	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0
NLJBGOEE_05296	GENE_NLJBGOEE_05296	TRANSCRIPT_NLJBGOEE_05296	protein_coding	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2
NLJBGOEE_05297	GENE_NLJBGOEE_05297	TRANSCRIPT_NLJBGOEE_05297	protein_coding	0	0	0	2	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0
NLJBGOEE_05298	GENE_NLJBGOEE_05298	TRANSCRIPT_NLJBGOEE_05298	protein_coding	0	0	0	2	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0
NLJBGOEE_05299	GENE_NLJBGOEE_05299	TRANSCRIPT_NLJBGOEE_05299	protein_coding	0	0	0	3	0	0	0	0	2	0	0	0	0	0	0	0	0	0	1
NLJBGOEE_05300	GENE_NLJBGOEE_05300	TRANSCRIPT_NLJBGOEE_05300	protein_coding	0	0	0	2	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1
NLJBGOEE_05301	GENE_NLJBGOEE_05301	TRANSCRIPT_NLJBGOEE_05301	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
NLJBGOEE_05302	GENE_NLJBGOEE_05302	TRANSCRIPT_NLJBGOEE_05302	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
NLJBGOEE_05303	GENE_NLJBGOEE_05303	TRANSCRIPT_NLJBGOEE_05303	protein_coding	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0
NLJBGOEE_05304	GENE_NLJBGOEE_05304	TRANSCRIPT_NLJBGOEE_05304	protein_coding	0	0	0	17	0	0	0	0	16	0	0	0	0	0	0	0	0	0	1
NLJBGOEE_05305	GENE_NLJBGOEE_05305	TRANSCRIPT_NLJBGOEE_05305	protein_coding	0	0	0	64	0	0	0	0	63	0	0	0	0	0	0	0	0	0	1
NLJBGOEE_05306	GENE_NLJBGOEE_05306	TRANSCRIPT_NLJBGOEE_05306	protein_coding	0	0	0	64	0	0	0	0	63	0	0	0	0	0	0	0	0	0	1
NLJBGOEE_05307	GENE_NLJBGOEE_05307	TRANSCRIPT_NLJBGOEE_05307	protein_coding	0	6	2	55	0	0	0	0	0	0	0	2	0	0	0	0	0	6	55
NLJBGOEE_05308	GENE_NLJBGOEE_05308	TRANSCRIPT_NLJBGOEE_05308	protein_coding	0	14	10	39	0	0	0	0	25	0	0	10	0	0	0	0	0	14	14
NLJBGOEE_05309	GENE_NLJBGOEE_05309	TRANSCRIPT_NLJBGOEE_05309	protein_coding	0	20	5	38	0	0	0	0	0	0	0	5	0	0	0	0	0	20	38
NLJBGOEE_05310	GENE_NLJBGOEE_05310	TRANSCRIPT_NLJBGOEE_05310	protein_coding	0	0	0	63	0	0	0	0	63	0	0	0	0	0	0	0	0	0	0
NLJBGOEE_05311	GENE_NLJBGOEE_05311	TRANSCRIPT_NLJBGOEE_05311	protein_coding	0	0	0	63	0	0	0	0	63	0	0	0	0	0	0	0	0	0	0
NLJBGOEE_05312	GENE_NLJBGOEE_05312	TRANSCRIPT_NLJBGOEE_05312	protein_coding	0	0	0	14	0	0	0	0	14	0	0	0	0	0	0	0	0	0	0
NLJBGOEE_05320	GENE_NLJBGOEE_05320	TRANSCRIPT_NLJBGOEE_05320	protein_coding	0	0	1	1	0	0	0	0	1	0	0	1	0	0	0	0	0	0	0
NLJBGOEE_05321	GENE_NLJBGOEE_05321	TRANSCRIPT_NLJBGOEE_05321	protein_coding	0	1	0	2	0	0	0	0	1	0	0	0	0	0	0	0	0	1	1
NLJBGOEE_05322	GENE_NLJBGOEE_05322	TRANSCRIPT_NLJBGOEE_05322	protein_coding	0	0	0	3	0	0	0	0	1	0	0	0	0	0	0	0	0	0	2
NLJBGOEE_05323	GENE_NLJBGOEE_05323	TRANSCRIPT_NLJBGOEE_05323	protein_coding	0	0	0	3	0	0	0	0	2	0	0	0	0	0	0	0	0	0	1
NLJBGOEE_05324	GENE_NLJBGOEE_05324	TRANSCRIPT_NLJBGOEE_05324	protein_coding	0	0	0	2	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1
